1,V,Bs,n,Pdyn,Dst_star,V^2,Bs^2,n^2,V*Bs,n*V,n*Bs,Pdyn*Bs,n*V*Bs,n*V^2,sin(θ_c/2),sin²(θ_c/2),sin⁴(θ_c/2),sin^(8/3)(θ_c/2),V*sin²(θ_c/2),Newell_d_Φ
1.1901137652865936,-0.00468495465424998,-0.5416925962478802,-0.14531444980500166,0.0006335885031765096,-0.04706046201549776,3.845429416437763e-6,0.0,0.0,0.0,0.001025115156941754,0.05327851535103739,0.05484446188794609,-0.0002196694357867135,-1.7498530051546359e-6,8.150262207927305,-46.34591006737611,-13.013937056041913,51.848968817924494,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.76346687943769,0.020083660955525225,0.0006335885031765096,-0.04917071112542869,-5.460663466846658e-7,0.0,0.0,0.0,0.00048798849729276563,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5391316201691518e-6,8.414982368315181,-46.66299426027309,-11.914490941154444,51.29039962692892,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7666121033981067,0.020083660955525225,0.0006335885031765096,-0.047704851287306366,-5.460663466846658e-7,0.0,0.0,0.0,0.00045929241959818197,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5027885970386466e-6,9.416720421358821,-51.799782268878815,-13.61672268072829,57.19553125175677,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7524133252946245,0.020083660955525225,0.0006335885031765096,-0.04877383358522634,-5.460663466846658e-7,0.0,0.0,0.0,0.0004579557072738336,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.4852817074576604e-6,8.413620320620735,-45.92937208208631,-11.538887101242427,50.12448229069606,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7650055546765817,0.020083660955525225,0.0006335885031765096,-0.04844262431365231,-5.460663466846658e-7,0.0,0.0,0.0,0.0004884771713699842,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5586944539308883e-6,9.208716359364495,-50.849325980455035,-13.079412828976393,55.91735221909574,0.0,1.7553028542514203e-6
1.3248768650842022,-0.004862687912566732,-0.5517396944287085,-0.15236172438135065,0.0006335885031765096,-0.0474422518294492,3.8804875904260055e-6,0.0,0.0,0.0,0.0010396383245852943,0.051731417531777873,0.055196338018920765,-0.00021380890405169354,-1.7488143904343587e-6,6.602960141105118,-37.66238923769571,-9.771709247659485,41.444487180308265,0.0,1.7553028542514203e-6
1.2948445526367252,-0.005149886539587531,-0.546874693484083,-0.14047053577724336,0.0006335885031765096,-0.048015968236074395,4.300184223373704e-6,0.0,0.0,0.0,0.0010290945235232386,0.05189175604283464,0.05728492458107666,-0.0002178757290122446,-1.7827279072922524e-6,7.420375451602357,-41.801512497155116,-11.387078773817027,46.388736403441214,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.5651433301530786,0.020083660955525225,0.0006335885031765096,-0.047761843730254216,-5.460663466846658e-7,0.0,0.0,0.0,0.0004048548981324526,0.04277948636032579,0.03697805082287885,-0.0001780260055755253,-1.2245195306920469e-6,6.605412125726332,-40.5531776955138,-11.548567016613791,46.02971372385265,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.5570133260867335,0.020083660955525225,0.0006335885031765096,-0.04689618806331848,-5.460663466846658e-7,0.0,0.0,0.0,0.0003724719982732313,0.0455312180845153,0.0366502936289604,-0.00018585118810117952,-1.1613790226727836e-6,6.488647701517904,-39.04131306116556,-10.836763721529254,43.956155709631005,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7702531424899648,0.020083660955525225,0.0006335885031765096,-0.04826544129232383,-5.460663466846658e-7,0.0,0.0,0.0,0.0004896713121361177,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5578225372587544e-6,9.202268694202413,-50.392705578331565,-12.908609049648355,55.2958293373645,0.0,1.7553028542514203e-6
